2026-08-01 23:10:12,165 INFO    scraper.main: saved  55. The Stranger (17.44 GBP)
2026-08-01 23:10:12,191 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-8.html
2026-08-01 23:10:15,253 INFO    scraper.main: saved  56. The Shadow Hero (The Shadow Hero) (33.14 GBP)
2026-08-01 23:10:16,315 INFO    scraper.main: saved  57. The Secret (The Secret #1) (27.37 GBP)
2026-08-01 23:10:17,431 INFO    scraper.main: saved  58. The Regional Office Is Under Attack! (51.36 GBP)
2026-08-01 23:10:18,830 INFO    scraper.main: saved  59. The Psychopath Test: A Journey Through the Madness Industry (36.00 GBP)
2026-08-01 23:10:20,077 INFO    scraper.main: saved  60. The Project (10.65 GBP)
2026-08-01 23:10:21,133 INFO    scraper.main: saved  61. The Power of Now: A Guide to Spiritual Enlightenment (43.54 GBP)
2026-08-01 23:10:22,481 INFO    scraper.main: saved  62. The Omnivore's Dilemma: A Natural History of Four Meals (38.21 GBP)
2026-08-01 23:10:23,680 INFO    scraper.main: saved  63. The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us (37.34 GBP)
2026-08-01 23:10:24,818 INFO    scraper.main: saved  64. The Murder of Roger Ackroyd (Hercule Poirot #4) (44.10 GBP)
2026-08-01 23:10:26,319 INFO    scraper.main: saved  65. The Mistake (Off-Campus #2) (43.29 GBP)
2026-08-01 23:10:27,626 INFO    scraper.main: saved  66. The Matchmaker's Playbook (Wingmen Inc. #1) (55.85 GBP)
2026-08-01 23:10:28,853 INFO    scraper.main: saved  67. The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking (37.60 GBP)
2026-08-01 23:10:30,278 INFO    scraper.main: saved  68. The Long Shadow of Small Ghosts: Murder and Memory in an American City (10.97 GBP)
2026-08-01 23:10:31,559 INFO    scraper.main: saved  69. The Kite Runner (41.82 GBP)
2026-08-01 23:10:32,660 INFO    scraper.main: saved  70. The House by the Lake (36.95 GBP)
2026-08-01 23:10:34,070 INFO    scraper.main: saved  71. The Glittering Court (The Glittering Court #1) (44.28 GBP)
2026-08-01 23:10:35,555 INFO    scraper.main: saved  72. The Girl on the Train (55.02 GBP)
2026-08-01 23:10:36,734 INFO    scraper.main: saved  73. The Genius of Birds (17.24 GBP)
2026-08-01 23:10:38,165 INFO    scraper.main: saved  74. The Emerald Mystery (23.15 GBP)
2026-08-01 23:10:39,466 INFO    scraper.main: saved  75. The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First (41.25 GBP)
2026-08-01 23:10:39,497 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-9.html
2026-08-01 23:10:42,336 INFO    scraper.main: saved  76. The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs. (32.00 GBP)
2026-08-01 23:10:43,809 INFO    scraper.main: saved  77. The Artist's Way: A Spiritual Path to Higher Creativity (38.49 GBP)
2026-08-01 23:10:45,141 INFO    scraper.main: saved  78. The Art of War (33.34 GBP)
2026-08-01 23:10:46,477 INFO    scraper.main: saved  79. The Argonauts (10.93 GBP)
2026-08-01 23:10:47,854 INFO    scraper.main: saved  80. The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job (27.55 GBP)
2026-08-01 23:10:49,299 INFO    scraper.main: saved  81. Suddenly in Love (Lake Haven #1) (55.99 GBP)
